,X,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,Site,Plot,FireFreq,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb
5184,47215,Ormocarpum trichocarpum,16,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5185,47216,Ormocarpum trichocarpum,13,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5186,47217,Lonchocarpus capassa,12,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5187,47218,Acacia exuvialis,9,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
5188,47219,Acacia exuvialis,8,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
5189,47220,Acacia nigrescens,7,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5190,47221,Acacia nigrescens,7,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5191,47222,Acacia tortilis,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
5192,47223,Acacia nigrescens,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5193,47224,Acacia tortilis,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
5194,47225,Lonchocarpus capassa,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5195,47226,Acacia tortilis,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
5196,47227,Lonchocarpus capassa,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5197,47228,Acacia exuvialis,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
5198,47229,Ormocarpum trichocarpum,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5199,47230,Acacia nigrescens,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5200,47231,Acacia tortilis,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
5201,47232,Acacia tortilis,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Acacia tortilis,Acacia,tortilis,Leguminosae,nfix
5202,47233,Lonchocarpus capassa,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5203,47234,Lonchocarpus capassa,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5204,47235,Grewia damine,20,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Grewia damine,Grewia,damine,Malvaceae,am
5205,47236,Grewia damine,18,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Grewia damine,Grewia,damine,Malvaceae,am
5206,47237,Grewia damine,12,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Grewia damine,Grewia,damine,Malvaceae,am
5207,47238,Grewia damine,10,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Grewia damine,Grewia,damine,Malvaceae,am
5208,47239,Grewia flavescens,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Grewia flavescens,Grewia,flavescens,Malvaceae,am
5209,47240,Grewia flavescens,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Grewia flavescens,Grewia,flavescens,Malvaceae,am
5210,47241,Grewia villosa,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Grewia villosa,Grewia,villosa,Malvaceae,am
5211,47242,Grewia damine,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Grewia damine,Grewia,damine,Malvaceae,am
5212,47243,Grewia villosa,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Grewia villosa,Grewia,villosa,Malvaceae,am
5213,47244,Grewia villosa,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Grewia villosa,Grewia,villosa,Malvaceae,am
5214,47245,Ximenia americana,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Ximenia americana,Ximenia,americana,Olacaceae,nm
5215,47246,Ximenia americana,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Ximenia americana,Ximenia,americana,Olacaceae,nm
5216,47247,Flueggea virosa,12,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am
5217,47248,Flueggea virosa,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am
5218,47249,Flueggea virosa,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,OCT,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am
5219,47250,Flueggea virosa,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am
5220,47251,Flueggea virosa,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Flueggea virosa,Flueggea,virosa,Phyllanthaceae,am
5221,47252,Gardenia volkensii,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,AUG,Gardenia volkensii,Gardenia,volkensii,Rubiaceae,am
5222,47253,Gardenia volkensii,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,DEC,Gardenia volkensii,Gardenia,volkensii,Rubiaceae,am
5223,47254,Balanites maughamii,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,FEB,Balanites maughamii,Balanites,maughamii,Zygophyllaceae,am
5224,47255,Balanites maughamii,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SAMA,0.3333333,14.33333,42,1956,1998,P,APR,Balanites maughamii,Balanites,maughamii,Zygophyllaceae,am
5225,47324,Sclerocarya birrea,7,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
5226,47325,Lannea schweinfurthii,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am
5227,47326,Sclerocarya birrea,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
5228,47327,Sclerocarya birrea,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
5229,47328,Lannea schweinfurthii,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am
5230,47329,Ozoroa engleri,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am
5231,47330,Lannea schweinfurthii,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am
5232,47331,Lannea schweinfurthii,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,am
5233,47332,Ozoroa engleri,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Ozoroa engleri,Ozoroa,engleri,Anacardiaceae,am
5234,47333,Sclerocarya birrea,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Sclerocarya birrea,Sclerocarya,birrea,Anacardiaceae,am
5235,47334,Ehretia obtusifolia,31,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
5236,47335,Ehretia obtusifolia,17,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
5237,47336,Ehretia obtusifolia,13,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
5238,47337,Ehretia obtusifolia,11,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
5239,47338,Ehretia obtusifolia,9,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Ehretia obtusifolia,Ehretia,obtusifolia,Boraginaceae,am
5240,47339,Commiphora africana,15,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Commiphora africana,Commiphora,africana,Burseraceae,am
5241,47340,Commiphora africana,8,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Commiphora africana,Commiphora,africana,Burseraceae,am
5242,47341,Commiphora africana,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Commiphora africana,Commiphora,africana,Burseraceae,am
5243,47342,Commiphora africana,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Commiphora africana,Commiphora,africana,Burseraceae,am
5244,47343,Maerua parvifolia,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Maerua parvifolia,Maerua,parvifolia,Capparaceae,am
5245,47344,Gymnosporia senegalensis,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am
5246,47345,Gymnosporia senegalensis,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am
5247,47346,Gymnosporia senegalensis,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Gymnosporia senegalensis,Gymnosporia,senegalensis,Celastraceae,am
5248,47347,Combretum imberbe,8,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Combretum imberbe,Combretum,imberbe,Combretaceae,am
5249,47348,Combretum imberbe,8,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Combretum imberbe,Combretum,imberbe,Combretaceae,am
5250,47349,Combretum imberbe,7,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Combretum imberbe,Combretum,imberbe,Combretaceae,am
5251,47350,Combretum hereroense,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Combretum hereroense,Combretum,hereroense,Combretaceae,am
5252,47351,Combretum imberbe,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Combretum imberbe,Combretum,imberbe,Combretaceae,am
5253,47352,Combretum imberbe,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Combretum imberbe,Combretum,imberbe,Combretaceae,am
5254,47353,Combretum hereroense,2,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Combretum hereroense,Combretum,hereroense,Combretaceae,am
5255,47354,Combretum apiculatum,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Combretum apiculatum,Combretum,apiculatum,Combretaceae,am
5256,47355,Combretum hereroense,1,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Combretum hereroense,Combretum,hereroense,Combretaceae,am
5257,47356,Dichrostachys cinerea,96,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
5258,47357,Ormocarpum trichocarpum,78,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5259,47358,Acacia nigrescens,66,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5260,47359,Dichrostachys cinerea,46,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
5261,47360,Acacia nigrescens,32,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5262,47361,Acacia nigrescens,30,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5263,47362,Dichrostachys cinerea,29,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
5264,47363,Ormocarpum trichocarpum,29,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5265,47364,Acacia nigrescens,26,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5266,47365,Dichrostachys cinerea,25,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
5267,47366,Acacia exuvialis,20,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
5268,47367,Dichrostachys cinerea,20,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Dichrostachys cinerea,Dichrostachys,cinerea,Leguminosae,nfix
5269,47368,Albizia harveyi,16,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
5270,47369,Acacia nigrescens,14,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Acacia nigrescens,Acacia,nigrescens,Leguminosae,nfix
5271,47370,Albizia harveyi,11,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Albizia harveyi,Albizia,harveyi,Leguminosae,nfix
5272,47371,Ormocarpum trichocarpum,10,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5273,47372,Ormocarpum trichocarpum,7,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5274,47373,Acacia exuvialis,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Acacia exuvialis,Acacia,exuvialis,Leguminosae,ecto
5275,47374,Lonchocarpus capassa,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,AUG,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5276,47375,Lonchocarpus capassa,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,OCT,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5277,47376,Ormocarpum trichocarpum,6,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Ormocarpum trichocarpum,Ormocarpum,trichocarpum,Leguminosae,nfix
5278,47377,Lonchocarpus capassa,5,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,APR,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5279,47378,Lonchocarpus capassa,4,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,FEB,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
5280,47379,Lonchocarpus capassa,3,stems ha-1,Density,1998,57,"Kruger National Park, South Africa",KrugerSatara,SANW,0.3333333,14.33333,42,1956,1998,P,DEC,Lonchocarpus capassa,Lonchocarpus,capassa,Leguminosae,nfix
