,Site,Plot,FireFreq,oldspec,Abundance,SurveyUnits,SurveyType,SurveyYear,SurveyID,SiteName,FireEvents,FirePeriod,FireStart,FireLast,FireType,FireSeason,GenusSpecies,genus,species,Family,symb,FireLevel
1812,Okmulgee,6,0.2105263,Quercus stellata,18.19886538,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Quercus stellata,Quercus,stellata,Fagaceae,ecto,2Mid
1813,Okmulgee,6,0.2105263,Ulmus alata,1.204443274,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,2Mid
1814,Okmulgee,6,0.2105263,Carya texana,4.01290535,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Carya texana,Carya,texana,Juglandaceae,ecto,2Mid
1815,Okmulgee,6,0.2105263,Quercus velutina,5.622496713,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Quercus velutina,Quercus,velutina,Fagaceae,ecto,2Mid
1816,Okmulgee,6,0.2105263,Quercus marilandica,4.36154885,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Quercus marilandica,Quercus,marilandica,Fagaceae,ecto,2Mid
1817,Okmulgee,6,0.2105263,Quercus rubra,3.5230295,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Quercus rubra,Quercus,rubra,Fagaceae,ecto,2Mid
1818,Okmulgee,6,0.2105263,Vaccinium arboreum,0.1125478,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Vaccinium arboreum,Vaccinium,arboreum,Ericaceae,erm,2Mid
1819,Okmulgee,6,0.2105263,Crataegus crus-galli,0.09079224,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Crataegus crus-galli,Crataegus,crus-galli,Rosaceae,am,2Mid
1820,Okmulgee,6,0.2105263,Fraxinus americana,0.276827333,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Fraxinus americana,Fraxinus,americana,Oleaceae,am,2Mid
1821,Okmulgee,6,0.2105263,Prunus serotina,0.00502656,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Prunus serotina,Prunus,serotina,Rosaceae,am,2Mid
1822,Okmulgee,6,0.2105263,Prunus mexicana,0.00204204,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",4,19,1993,2008,P,FEB-MAR,Prunus mexicana,Prunus,mexicana,Rosaceae,am,2Mid
1823,Okmulgee,7,0.1052632,Quercus stellata,15.532764,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Quercus stellata,Quercus,stellata,Fagaceae,ecto,1Mid
1824,Okmulgee,7,0.1052632,Quercus marilandica,4.614682384,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Quercus marilandica,Quercus,marilandica,Fagaceae,ecto,1Mid
1825,Okmulgee,7,0.1052632,Quercus velutina,2.76167072,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Quercus velutina,Quercus,velutina,Fagaceae,ecto,1Mid
1826,Okmulgee,7,0.1052632,Ulmus alata,0.662023505,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,1Mid
1827,Okmulgee,7,0.1052632,Vaccinium arboreum,0.09652568,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Vaccinium arboreum,Vaccinium,arboreum,Ericaceae,erm,1Mid
1828,Okmulgee,7,0.1052632,Quercus stellata,13.115275,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Quercus stellata,Quercus,stellata,Fagaceae,ecto,1Mid
1829,Okmulgee,7,0.1052632,Quercus velutina,3.19084475,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Quercus velutina,Quercus,velutina,Fagaceae,ecto,1Mid
1830,Okmulgee,7,0.1052632,Quercus marilandica,8.210416,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Quercus marilandica,Quercus,marilandica,Fagaceae,ecto,1Mid
1831,Okmulgee,7,0.1052632,Carya texana,0.09145983,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Carya texana,Carya,texana,Juglandaceae,ecto,1Mid
1832,Okmulgee,7,0.1052632,Prunus mexicana,0.0023562,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Prunus mexicana,Prunus,mexicana,Rosaceae,am,1Mid
1833,Okmulgee,7,0.1052632,Ulmus alata,0.00204204,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1989,2007,P,FEB-MAR,Ulmus alata,Ulmus,alata,Ulmaceae,am,1Mid
1834,Okmulgee,7,0.1052632,Carya texana,1.518813758,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Carya texana,Carya,texana,Juglandaceae,ecto,1Mid
1835,Okmulgee,7,0.1052632,Rhus glabra,0.0176715,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Rhus glabra,Rhus,glabra,Anacardiaceae,am,1Mid
1836,Okmulgee,7,0.1052632,Vaccinium arboreum,0.12928993,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Vaccinium arboreum,Vaccinium,arboreum,Ericaceae,erm,1Mid
1837,Okmulgee,7,0.1052632,Prunus mexicana,0.00400554,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Prunus mexicana,Prunus,mexicana,Rosaceae,am,1Mid
1838,Okmulgee,7,0.1052632,Carya cordiformis,1.764715,m2 ha-1,Basal area,2008,89,"Okmulgee, OK, USA",2,19,1996,2005,P,FEB-MAR,Carya cordiformis,Carya,cordiformis,Juglandaceae,ecto,1Mid
1839,Sequoia,Seq_111,0,Sequoiadendron giganteum,17.7,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",-1,31,NA,1900,UB,CON,Sequoiadendron giganteum,Sequoiadendron,giganteum,Cupressaceae,am,0Low
1840,Sequoia,Seq_111,0,Abies concolor,27.6,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",-1,31,NA,1900,UB,CON,Abies concolor,Abies,concolor,Pinaceae,ecto,0Low
1841,Sequoia,Seq_111,0,Pinus lambertiana,0.9,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",-1,31,NA,1900,UB,CON,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,0Low
1842,Sequoia,Seq_112,0,Abies concolor,22.3,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",-1,31,NA,1900,UB,CON,Abies concolor,Abies,concolor,Pinaceae,ecto,0Low
1843,Sequoia,Seq_112,0,Pinus lambertiana,2.5,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",-1,31,NA,1900,UB,CON,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,0Low
1844,Sequoia,Seq_113,0,Sequoiadendron giganteum,428.6,m2 ha-1,Basal area,2009,NewSeq,"Giant Forest, Sequoia",-1,28,NA,1900,UB,CON,Sequoiadendron giganteum,Sequoiadendron,giganteum,Cupressaceae,am,0Low
1845,Sequoia,Seq_113,0,Abies concolor,14.1,m2 ha-1,Basal area,2009,NewSeq,"Giant Forest, Sequoia",-1,28,NA,1900,UB,CON,Abies concolor,Abies,concolor,Pinaceae,ecto,0Low
1846,Sequoia,Seq_113,0,Pinus lambertiana,1.7,m2 ha-1,Basal area,2009,NewSeq,"Giant Forest, Sequoia",-1,28,NA,1900,UB,CON,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,0Low
1847,Sequoia,Seq_2,0.1,Sequoiadendron giganteum,1.9,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Sequoiadendron giganteum,Sequoiadendron,giganteum,Cupressaceae,am,5High
1848,Sequoia,Seq_2,0.1,Abies concolor,24.5,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Abies concolor,Abies,concolor,Pinaceae,ecto,5High
1849,Sequoia,Seq_2,0.1,Abies magnifica,7.8,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Abies magnifica,Abies,magnifica,Pinaceae,ecto,5High
1850,Sequoia,Seq_2,0.1,Pinus lambertiana,10.4,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,5High
1851,Sequoia,Seq_2,0.1,unknown,0,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,unknown,unknown,,unknown,ecto,5High
1852,Sequoia,Seq_24,0.1,Abies concolor,26.5,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",3,26,NA,2011,P,SummerFall,Abies concolor,Abies,concolor,Pinaceae,ecto,5High
1853,Sequoia,Seq_24,0.1,Pinus lambertiana,18.6,m2 ha-1,Basal area,2012,NewSeq,"Giant Forest, Sequoia",3,26,NA,2011,P,SummerFall,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,5High
1854,Sequoia,Seq_3,0.1,Sequoiadendron giganteum,100.2,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Sequoiadendron giganteum,Sequoiadendron,giganteum,Cupressaceae,am,5High
1855,Sequoia,Seq_3,0.1,Abies concolor,0.8,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Abies concolor,Abies,concolor,Pinaceae,ecto,5High
1856,Sequoia,Seq_3,0.1,Abies magnifica,51.7,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Abies magnifica,Abies,magnifica,Pinaceae,ecto,5High
1857,Sequoia,Seq_3,0.1,Pinus lambertiana,2.2,m2 ha-1,Basal area,2013,NewSeq,"Giant Forest, Sequoia",3,32,NA,2012,P,SummerFall,Pinus lambertiana,Pinus,lambertiana,Pinaceae,ecto,5High
1858,TallTimbers,1_B,0.5,Pinus taeda,6.860522,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,5High
1859,TallTimbers,1_B,0.5,Pinus echinata,1.90795,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus echinata,Pinus,echinata,Pinaceae,ecto,5High
1860,TallTimbers,1_UB,0,Liquidambar styraciflua,0.6666475,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Liquidambar styraciflua,Liquidambar,styraciflua,Altingiaceae,am,0Low
1861,TallTimbers,1_UB,0,Quercus nigra,6.634117,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus nigra,Quercus,nigra,Fagaceae,ecto,0Low
1862,TallTimbers,1_UB,0,Quercus phellos,0.1520534,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus phellos,Quercus,phellos,Fagaceae,ecto,0Low
1863,TallTimbers,1_UB,0,Pinus taeda,13.9585,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Pinus taeda,Pinus,taeda,Pinaceae,ecto,0Low
1864,TallTimbers,1_UB,0,Pinus echinata,2.160686,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Pinus echinata,Pinus,echinata,Pinaceae,ecto,0Low
1865,TallTimbers,1_UB,0,Prunus serotina,0.2290226,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Prunus serotina,Prunus,serotina,Rosaceae,am,0Low
1866,TallTimbers,2_B,0.5,Pinus echinata,5.354264,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus echinata,Pinus,echinata,Pinaceae,ecto,5High
1867,TallTimbers,2_B,0.5,Pinus taeda,2.057586,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,5High
1868,TallTimbers,2_UB,0,Liquidambar styraciflua,0.4247443,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Liquidambar styraciflua,Liquidambar,styraciflua,Altingiaceae,am,0Low
1869,TallTimbers,2_UB,0,Quercus hemisphaerica,4.624435,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus hemisphaerica,Quercus,hemisphaerica,Fagaceae,ecto,0Low
1870,TallTimbers,2_UB,0,Quercus virginiana,2.663448,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus virginiana,Quercus,virginiana,Fagaceae,ecto,0Low
1871,TallTimbers,2_UB,0,Quercus falcata,1.583681,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus falcata,Quercus,falcata,Fagaceae,ecto,0Low
1872,TallTimbers,2_UB,0,Quercus nigra,1.173702,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus nigra,Quercus,nigra,Fagaceae,ecto,0Low
1873,TallTimbers,2_UB,0,Quercus phellos,0.4426514,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus phellos,Quercus,phellos,Fagaceae,ecto,0Low
1874,TallTimbers,2_UB,0,Pinus echinata,9.692681,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Pinus echinata,Pinus,echinata,Pinaceae,ecto,0Low
1875,TallTimbers,2_UB,0,Pinus taeda,6.134075,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Pinus taeda,Pinus,taeda,Pinaceae,ecto,0Low
1876,TallTimbers,2_UB,0,Prunus serotina,1.114326,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Prunus serotina,Prunus,serotina,Rosaceae,am,0Low
1877,TallTimbers,3A_B,0.5,Pinus echinata,5.051353,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus echinata,Pinus,echinata,Pinaceae,ecto,5High
1878,TallTimbers,3A_B,0.5,Pinus taeda,3.487306,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",26,52,1960,2011,P,FEB-APR,Pinus taeda,Pinus,taeda,Pinaceae,ecto,5High
1879,TallTimbers,3A_UB,0,Liquidambar styraciflua,0.307031,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Liquidambar styraciflua,Liquidambar,styraciflua,Altingiaceae,am,0Low
1880,TallTimbers,3A_UB,0,Quercus nigra,5.152647,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus nigra,Quercus,nigra,Fagaceae,ecto,0Low
1881,TallTimbers,3A_UB,0,Quercus virginiana,0.7099412,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus virginiana,Quercus,virginiana,Fagaceae,ecto,0Low
1882,TallTimbers,3A_UB,0,Quercus falcata,0.2079498,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus falcata,Quercus,falcata,Fagaceae,ecto,0Low
1883,TallTimbers,3A_UB,0,Quercus alba,0.06186535,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus alba,Quercus,alba,Fagaceae,ecto,0Low
1884,TallTimbers,3A_UB,0,Quercus phellos,0.05805918,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus phellos,Quercus,phellos,Fagaceae,ecto,0Low
1885,TallTimbers,3A_UB,0,Quercus hemisphaerica,0.04404281,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Quercus hemisphaerica,Quercus,hemisphaerica,Fagaceae,ecto,0Low
1886,TallTimbers,3A_UB,0,Carya tomentosa,0.09666461,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Carya alba,Carya,alba,Juglandaceae,ecto,0Low
1887,TallTimbers,3A_UB,0,Pinus echinata,5.004275,m2 ha-1,Basal area,2012,91,"Tall Timbers Research Station, FL, USA",0,0,1960,1960,UB,CONT,Pinus echinata,Pinus,echinata,Pinaceae,ecto,0Low
